401	quả	quả	O	
402	là	là	O	
403	người	người	O	
404	Lạch	lạch	O	
405	ai	ai	O	
406	cũng	cũng	O	
407	biết	biết	O	
408	hát	hát	O	
409	,	,	O	
410	ai	ai	O	
411	cũng	cũng	O	
412	yêu	yêu	O	
413	văn_nghệ	văn_nghệ	O	
414	.	.	O	
415	Ðó	ðó	O	
416	là	là	O	
417	bản_năng	bản_năng	O	
418	thiên_phú	thiên_phú	O	
419	,	,	O	
420	trời_đất	trời_đất	O	
421	núi_rừng	núi_rừng	O	
422	ban	ban	O	
423	cho	cho	O	
424	mình	mình	O	
425	như	như	O	
426	thế	thế	O	
427	.	.	O	
428	Lúc	lúc	O	
429	đoạt	đoạt	O	
430	giải	giải	O	
431	nhất	nhất	O	
432	Tiếng	tiếng	O	
433	hát	hát	O	
434	truyền_hình	truyền_hình	O	
435	em	em	O	
436	cũng	cũng	O	
437	chưa	chưa	O	
438	trải	trải	O	
439	qua	qua	O	
440	trường	trường	O	
441	lớp	lớp	O	
442	nào	nào	O	
443	cả	cả	O	
444	".	".	O	
445	Nhạc_sĩ	nhạc_sĩ	O	
446	,	,	O	
447	ca_sĩ	ca_sĩ	O	
448	Krazan	krazan	O	
449	Dick	dick	O	
450	,	,	O	
451	người	người	O	
452	con	con	O	
453	của	của	O	
454	buôn	buôn	O	
455	Ðăng	ðăng	O	
456	Ya	ya	O	
457	,	,	O	
458	bộc_bạch	bộc_bạch	O	
459	:	:	O	
460	"	"	O	
461	Người	người	O	
462	Lạch	lạch	O	
463	,	,	O	
464	người	người	O	
465	Chil	chil	O	
466	dưới	dưới	O	
467	chân	chân	O	
468	núi	núi	O	
469	Lang	lang	O	
470	Biang	biang	O	
471	yêu	yêu	O	
472	âm_nhạc	âm_nhạc	O	
473	ngay	ngay	O	
474	từ	từ	O	
475	khi	khi	O	
476	máu	máu	O	
477	trong	trong	O	
478	mình	mình	O	
479	biết	biết	O	
480	chảy	chảy	O	
481	".	".	O	
482	Cậu	cậu	O	
483	bé	bé	O	
484	Dick	dick	O	
485	ngày_xưa	ngày_xưa	O	
486	hát	hát	O	
487	vang	vang	O	
488	núi_rừng	núi_rừng	O	
489	khi	khi	O	
490	lên	lên	O	
491	rẫy	rẫy	O	
492	đuổi	đuổi	O	
493	chim	chim	O	
494	,	,	O	
495	xuống	xuống	O	
496	suối	suối	O	
497	rượt	rượt	O	
498	thú	thú	O	
499	nay	nay	O	
500	đã	đã	O	
501	trở_thành	trở_thành	O	
502	một	một	O	
503	nhạc_sĩ	nhạc_sĩ	O	
504	tên_tuổi	tên_tuổi	O	
505	sáng_tác	sáng_tác	O	
506	nhiều	nhiều	O	
507	ca_khúc	ca_khúc	O	
508	dạt_dào	dạt_dào	O	
509	âm_hưởng	âm_hưởng	O	
510	dân_ca	dân_ca	O	
511	.	.	O	
512	Krazan	krazan	O	
513	Dick	dick	O	
514	còn	còn	O	
515	là	là	O	
516	một	một	O	
517	giọng	giọng	O	
518	hát	hát	O	
519	chủ_đạo	chủ_đạo	O	
520	của	của	O	
521	Ðoàn	ðoàn	O	
522	Ca_múa_nhạc	ca_múa_nhạc	O	
523	Lâm	lâm	O	
524	Ðồng	ðồng	O	
525	trong	trong	O	
526	một	một	O	
527	thời_gian	thời_gian	O	
528	dài	dài	O	
529	.	.	O	
530	Công_chúng	công_chúng	O	
531	ví	ví	O	
532	Dick	dick	O	
533	là	là	O	
534	"	"	O	
535	Y	y	O	
536	Moan	moan	O	
537	của	của	O	
538	vùng	vùng	O	
539	nam	nam	O	
540	Tây	tây	O	
541	Nguyên	nguyên	O	
542	"…	"…	O	
543	Quả_thật	quả_thật	O	
544	,	,	O	
545	niềm	niềm	O	
546	đam_mê	đam_mê	O	
547	hát	hát	O	
548	ca	ca	O	
549	đã	đã	O	
550	ngấm	ngấm	O	
551	từ	từ	O	
552	trong	trong	O	
553	máu	máu	O	
554	của	của	O	
555	họ	họ	O	
556	.	.	O	
557	Không	không	O	
558	một	một	O	
559	ai	ai	O	
560	yêu	yêu	O	
561	âm_nhạc	âm_nhạc	O	
562	,	,	O	
563	khi	khi	O	
564	đặt_chân	đặt_chân	O	
565	lên	lên	O	
566	miền	miền	O	
567	cao_nguyên	cao_nguyên	O	
568	này	này	O	
569	lại	lại	O	
570	không	không	O	
571	tự	tự	O	
572	ngân_nga	ngân_nga	O	
573	vài	vài	O	
574	câu	câu	O	
575	trong	trong	O	
576	những	những	O	
577	ca_khúc	ca_khúc	O	
578	Nồng_nàn	nồng_nàn	B-PRODUCT	
579	Cao_Nguyên	cao_nguyên	I-PRODUCT	
580	,	,	O	
581	Tạm_biệt	tạm_biệt	B-PRODUCT	
582	suối	suối	I-PRODUCT	
583	nguồn	nguồn	I-PRODUCT	
584	,	,	O	
585	<Gọi	<gọi	O	
586	gió	gió	O	
587	của	của	O	
588	Krazan	krazan	O	
589	Dick	dick	O	
590	hay	hay	O	
591	Lang	lang	O	
592	Bian	bian	O	
593	s	s	O	
594	’	’	O	
595	ning	ning	O	
596	,	,	O	
597	Ka	ka	O	
598	Bing	bing	O	
599	ơi	ơi	O	
600	,	,	O	
601	em	em	O	
602	hãy	hãy	O	
603	về	về	O	
604	,	,	O	
605	Ban	ban	O	
606	Mê	mê	O	
607	nhớ	nhớ	O	
608	của	của	O	
609	Krajan	krajan	O	
610	K	k	O	
611	’	’	O	
612	Plin	plin	O	
613	.	.	O	
614	Tiếng	tiếng	O	
615	hát	hát	O	
616	cất	cất	O	
617	lên	lên	O	
618	từ	từ	O	
619	núi_rừng	núi_rừng	O	
620	Khi	khi	O	
621	hay	hay	O	
622	tin	tin	O	
623	Bonneur	bonneur	B-PER	
624	Trinh	trinh	I-PER	
625	đoạt	đoạt	O	
626	giải	giải	O	
627	nhất	nhất	O	
628	Tiếng	tiếng	O	
629	hát	hát	O	
630	truyền_hình	truyền_hình	O	
631	TP	tp	O	
632	Hồ	hồ	O	
633	Chí	chí	O	
634	Minh	minh	O	
635	năm	năm	O	
636	2001	2001	O	
637	,	,	O	
638	già_làng	già_làng	O	
639	<Păngtinh	<păngtinh	O	
640	Bor	bor	O	
641	nói	nói	O	
642	rằng	rằng	O	
643	:	:	O	
644	"	"	O	
645	Ở	ở	O	
646	đây	đây	O	
647	còn	còn	O	
648	nhiều	nhiều	O	
649	người	người	O	
650	hát	hát	O	
651	hay	hay	O	
652	như	như	O	
653	Trinh	trinh	O	
654	lắm	lắm	O	
655	".	".	O	
656	Quả	quả	O	
657	đúng	đúng	O	
658	như	như	O	
659	vậy	vậy	O	
660	,	,	O	
661	sau	sau	O	
662	đó	đó	O	
663	một	một	O	
664	năm	năm	O	
665	,	,	O	
666	hai	hai	O	
667	dì	dì	O	
668	cháu	cháu	O	
669	K	k	B-PER	
670	’	’	I-PER	
671	razăn	razăn	I-PER	
672	Út	út	I-PER	
673	và	và	O	
674	Cil	cil	B-PER	
675	Pơi	pơi	I-PER	
676	cùng	cùng	O	
677	lớn	lớn	O	
678	lên	lên	O	
679	ở	ở	O	
680	buôn	buôn	O	
681	B	b	B-PER	
682	’	’	I-PER	
683	Neur	neur	I-PER	
684	với	với	O	
685	Trinh	trinh	O	
686	tiếp_tục	tiếp_tục	O	
687	gây	gây	O	
688	ngạc_nhiên	ngạc_nhiên	O	
689	khi	khi	O	
690	vượt	vượt	O	
691	qua	qua	O	
692	gần	gần	O	
693	6.000	6.000	O	
694	thí_sinh	thí_sinh	O	
695	trong	trong	O	
696	cả	cả	O	
697	nước	nước	O	
698	để	để	O	
699	cùng	cùng	O	
700	15	15	O	
701	người	người	O	
702	khác	khác	O	
703	tiến	tiến	O	
704	vào	vào	O	
705	đêm	đêm	O	
706	chung_kết	chung_kết	O	
707	và	và	O	
708	nhận	nhận	O	
709	giải	giải	O	
710	Sao_Mai	sao_mai	O	
711	2003	2003	O	
712	do	do	O	
713	Ðài	ðài	O	
714	Truyền_hình	truyền_hình	O	
715	Việt	việt	O	
716	Nam	nam	O	
717	tổ_chức	tổ_chức	O	
718	.	.	O	
719	Chỉ	chỉ	O	
720	trong	trong	O	
721	buôn	buôn	O	
722	nhỏ	nhỏ	O	
723	mà	mà	O	
724	có	có	O	
725	tới	tới	O	
726	ba	ba	O	
727	giọng	giọng	O	
728	ca	ca	O	
729	nổi	nổi	O	
730	lên	lên	O	
731	trong	trong	O	
732	một	một	O	
733	thời_gian	thời_gian	O	
734	ngắn	ngắn	O	
735	.	.	O	
736	Nhưng	nhưng	O	
737	càng	càng	O	
738	ngạc_nhiên	ngạc_nhiên	O	
739	hơn	hơn	O	
740	khi	khi	O	
741	nghe	nghe	O	
742	nhạc_sĩ	nhạc_sĩ	O	
743	Krajan	krajan	B-PER	
744	K	k	I-PER	
745	’	’	I-PER	
746	Plin	plin	I-PER	
747	,	,	O	
748	chia_sẻ	chia_sẻ	O	
749	:	:	O	
750	"	"	O	
751	Các	các	O	
752	giọng	giọng	O	
753	hát	hát	O	
754	đó	đó	O	
755	chưa	chưa	O	
756	phải	phải	O	
757	là	là	O	
758	những	những	O	
759	giọng	giọng	O	
760	hát	hát	O	
761	hay	hay	O	
762	nhất	nhất	O	
763	của	của	O	
764	buôn	buôn	O	
765	này	này	O	
766	".	".	O	
767	Công_chúng	công_chúng	O	
768	trong	trong	O	
769	tỉnh	tỉnh	O	
770	,	,	O	
771	trong	trong	O	
772	nước	nước	O	
773	còn	còn	O	
774	biết	biết	O	
775	đến	đến	O	
776	tiếng	tiếng	O	
777	ca	ca	O	
778	của	của	O	
779	những	những	O	
780	người	người	O	
781	con	con	O	
782	xã	xã	O	
783	Lát	lát	O	
784	,	,	O	
785	Lạc	lạc	O	
786	Dương	dương	O	
787	như	như	O	
788	Cil	cil	B-PER	
789	Glé	glé	I-PER	
790	,	,	O	
791	Pantinh	pantinh	B-PER	
792	Sally	sally	I-PER	
793	,	,	O	
794	Pantinh	pantinh	B-PER	
795	Benziên	benziên	I-PER	
796	,	,	O	
797	K	k	B-PER	
798	’	’	I-PER	
799	rajan	rajan	I-PER	
800	Drim	drim	I-PER	
801	,	,	O	
802	K	k	B-PER	
803	’	’	I-PER	
804	rajan	rajan	I-PER	
805	Doan	doan	I-PER	
806	,	,	O	
807	Liênghot	liênghot	B-PER	
808	Uyên	uyên	I-PER	
809	Ly	ly	I-PER	
810	…	…	O	
811	rồi	rồi	O	
812	Dagout	dagout	B-PER	
813	Liêm	liêm	I-PER	
814	,	,	O	
815	Krajan	krajan	B-PER	
816	Sik	sik	I-PER	
817	,	,	B-PER	
818	Krajan	krajan	I-PER	
819	Ðiôn	ðiôn	I-PER	
820	,	,	O	
821	Liêng	liêng	B-PER	
822	Hót	hót	I-PER	
823	Kinh	kinh	I-PER	
824	…	…	O	
825	Ngoài_ra	ngoài_ra	O	
826	,	,	O	
827	bà_con	bà_con	O	
828	buôn	buôn	O	
829	B	b	B-PER	
830	’	’	I-PER	
831	Neur	neur	I-PER	
832	,	,	O	
833	buôn	buôn	O	
834	Ðưng	ðưng	O	
835	,	,	O	
836	buôn	buôn	O	
837	Ðăng	ðăng	O	
838	Ya	ya	O	
839	còn	còn	O	
840	nhắc	nhắc	O	
841	đến	đến	O	
842	mười	mười	O	
843	người	người	O	
844	con	con	O	
845	của	của	O	
846	họ	họ	O	
847	đang	đang	O	
848	theo	theo	O	
849	học	học	O	
850	tại	tại	O	
851	các	các	O	
852	trường	trường	O	
853	nghệ_thuật	nghệ_thuật	O	
854	trong	trong	O	
855	nước	nước	O	
856	.	.	O	
857	Mấy	mấy	O	
858	năm	năm	O	
859	trước	trước	O	
860	,	,	O	
861	chúng_tôi	chúng_tôi	O	
862	vào	vào	O	
863	buôn	buôn	O	
864	Ðăng	ðăng	B-PER	
865	Ya	ya	I-PER	
866	thì	thì	O	
867	Cil	cil	B-PER	
868	Dalin	dalin	I-PER	
869	và	và	O	
870	Cil	cil	B-PER	
871	Jolin	jolin	I-PER	
872	-	-	O	
873	hai	hai	O	
874	con	con	O	
875	của	của	O	
876	Krajan	krajan	B-PER	
877	K	k	I-PER	
878	’	’	I-PER	
879	Plin	plin	I-PER	
880	mới	mới	O	
881	chỉ	chỉ	O	
882	là	là	O	
883	những	những	O	
884	cô	cô	O	
885	bé	bé	O	
886	,	,	O	
887	cậu	cậu	O	
888	bé	bé	O	
889	phụ	phụ	O	
890	việc	việc	O	
891	cho	cho	O	
892	bố	bố	O	
893	trong	trong	O	
894	câu_lạc_bộ	câu_lạc_bộ	O	
895	cồng_chiêng	cồng_chiêng	O	
896	"	"	O	
897	Những	những	O	
898	người	người	O	
899	bạn	bạn	O	
900	Lang	lang	O	
901	Biang	biang	O	
902	".	".	O	
903	Trở_lại	trở_lại	O	
904	lần	lần	O	
905	này	này	O	
906	thì	thì	O	
907	Dalin	dalin	O	
908	đã	đã	O	
909	học	học	O	
910	xong	xong	O	
911	Trường	trường	B-ORG	
912	đại_học	đại_học	I-ORG	
913	Văn_hoá	văn_hoá	I-ORG	
914	Nghệ_thuật	nghệ_thuật	I-ORG	
915	Quân_đội	quân_đội	I-ORG	
916	và	và	O	
917	Jolin	jolin	O	
918	cũng	cũng	O	
919	đã	đã	O	
920	tốt_nghiệp	tốt_nghiệp	O	
921	Nhạc_viện	nhạc_viện	B-ORG	
922	TP	tp	I-ORG	
923	Hồ	hồ	I-ORG	
924	Chí	chí	I-ORG	
925	Minh	minh	I-ORG	
926	.	.	O	
927	Không	không	O	
928	biết	biết	O	
929	những	những	O	
930	chàng	chàng	O	
931	trai	trai	O	
932	,	,	O	
933	cô	cô	O	
934	gái	gái	O	
935	ấy	ấy	O	
936	có	có	O	
937	được	được	O	
938	"	"	O	
939	ăn	ăn	O	
940	bảy	bảy	O	
941	con	con	O	
942	ve	ve	O	
943	"	"	O	
944	như	như	O	
945	câu_chuyện	câu_chuyện	O	
946	lưu_truyền	lưu_truyền	O	
947	hay	hay	O	
948	không	không	O	
949	,	,	O	
950	nhưng	nhưng	O	
951	quả_thật	quả_thật	O	
952	,	,	O	
953	người	người	O	
954	dưới	dưới	O	
955	chân	chân	O	
956	núi	núi	O	
957	Lang	lang	O	
958	Biang	biang	O	
959	có	có	O	
960	năng_khiếu	năng_khiếu	O	
961	âm_nhạc	âm_nhạc	O	
962	bẩm_sinh	bẩm_sinh	O	
963	bởi	bởi	O	
964	họ	họ	O	
965	"	"	O	
966	Yêu	yêu	O	
967	âm_nhạc	âm_nhạc	O	
968	từ	từ	O	
969	khi	khi	O	
970	máu	máu	O	
971	trong	trong	O	
972	người	người	O	
973	biết	biết	O	
974	chảy	chảy	O	
975	".	".	O	
976	Huyền_tích	huyền_tích	O	
977	"	"	O	
978	bảy	bảy	O	
979	con	con	O	
980	ve	ve	O	
981	"	"	O	
982	vẫn	vẫn	O	
983	mãi	mãi	O	
984	được	được	O	
985	lưu_truyền	lưu_truyền	O	
986	trong	trong	O	
987	câu_chuyện	câu_chuyện	O	
988	buôn_làng	buôn_làng	O	
989	,	,	O	
990	như	như	O	
991	mạch	mạch	O	
992	nguồn	nguồn	O	
993	không	không	O	
994	dứt	dứt	O	
995	lôi_cuốn	lôi_cuốn	O	
996	du_khách	du_khách	O	
997	và	và	O	
998	người_yêu	người_yêu	O	
999	âm_nhạc	âm_nhạc	O	
1000	mọi	mọi	O	
1001	miền	miền	O	
1002	về	về	O	
1003	với	với	O	
1004	cao_nguyên	cao_nguyên	O	
1005	trong	trong	O	
1006	những	những	O	
1007	đêm	đêm	O	
1008	nổi	nổi	O	
1009	lửa	lửa	O	
1010	rừng	rừng	O	
1011	,	,	O	
1012	nghe	nghe	O	
1013	hát	hát	O	
1014	.	.	O	
1	Khang	khang	I-PER	
2	làm	làm	O	
3	phi_hành_gia	phi_hành_gia	O	
4	,	,	O	
5	Tóc	tóc	B-PER	
6	Tiên	tiên	I-PER	
7	dẫm	dẫm	O	
8	phải	phải	O	
9	đinh	đinh	O	
10	trên	trên	O	
11	sân_khấu	sân_khấu	O	
12	.	.	O	
13	DJ	dj	O	
14	chơi	chơi	O	
15	nhạc	nhạc	O	
16	đêm	đêm	O	
17	giao_thừa	giao_thừa	O	
18	:	:	O	
19	Trang	trang	B-PER	
20	Moon	moon	I-PER	
21	chạy	chạy	O	
22	bộ	bộ	O	
23	đi	đi	O	
24	diễn	diễn	O	
25	,	,	O	
26	Oxy	oxy	O	
27	bị	bị	O	
28	khán_giả	khán_giả	O	
29	chặn	chặn	O	
30	đường	đường	O	
31	Nữ	nữ	O	
32	DJ	dj	O	
33	bị	bị	O	
34	rơi	rơi	O	
35	miếng	miếng	O	
36	độn	độn	O	
37	ngực	ngực	O	
38	trong	trong	O	
39	đêm	đêm	O	
40	giao_thừa	giao_thừa	O	
41	ở	ở	O	
42	HN	hn	O	
43	sau	sau	O	
44	1	1	O	
45	năm	năm	O	
46	giờ	giờ	O	
47	ra	ra	O	
48	sao	sao	O	
49	?	?	O	
50	Đường_cong	đường_cong	O	
51	"	"	O	
52	ảo	ảo	O	
53	diệu	diệu	O	
54	"	"	O	
55	của	của	O	
56	nữ_thần	nữ_thần	O	
57	sexy	sexy	O	
58	có	có	O	
59	vòng	vòng	O	
60	1	1	O	
61	lẫn	lẫn	O	
62	vòng	vòng	O	
63	3	3	O	
64	trên	trên	O	
65	1	1	O	
66	mét	mét	O	
67	Nguyên	nguyên	B-PER	
68	Khang	khang	I-PER	
69	mở_màn	mở_màn	O	
70	ấn_tượng	ấn_tượng	O	
71	khi	khi	O	
72	được	được	O	
73	nâng	nâng	O	
74	lên	lên	O	
75	độ	độ	O	
76	cao	cao	O	
77	2	2	O	
78	m	m	O	
79	so	so	O	
80	với	với	O	
81	sân_khấu	sân_khấu	O	
82	.	.	O	
83	Anh	anh	O	
84	hoá_trang	hoá_trang	O	
85	thành	thành	O	
86	phi_hành_gia	phi_hành_gia	O	
87	đưa	đưa	O	
88	khán_giả	khán_giả	O	
89	qua	qua	O	
90	5	5	O	
91	hành_tinh	hành_tinh	O	
92	:	:	O	
93	Trái_Đất	trái_đất	O	
94	,	,	O	
95	Aurora	aurora	O	
96	,	,	O	
97	Titan	titan	O	
98	,	,	O	
99	Energy	energy	O	
100	và	và	O	
101	Future	future	O	
102	.	.	O	
103	Miu	miu	B-PER	
104	Lê	lê	I-PER	
105	mở_màn	mở_màn	O	
106	với	với	O	
107	không_gian	không_gian	O	
108	xanh	xanh	O	
109	lá	lá	O	
110	của	của	O	
111	hành_tinh	hành_tinh	O	
112	Aurora	aurora	O	
113	.	.	O	
114	Cô	cô	O	
115	trình_diễn	trình_diễn	O	
116	những	những	O	
117	ca_khúc	ca_khúc	O	
118	hit	hit	O	
119	trong	trong	O	
120	đó	đó	O	
121	có	có	O	
122	nhạc	nhạc	O	
123	phim	phim	O	
124	Em	em	O	
125	là	là	O	
126	bà	bà	O	
127	nội	nội	O	
128	của	của	O	
129	anh	anh	O	
130	.	.	O	
131	Miu	miu	B-PER	
132	Lê	lê	I-PER	
133	vô	vô	O	
134	củng	củng	O	
135	khó_khăn	khó_khăn	O	
136	khi	khi	O	
137	di_chuyển	di_chuyển	O	
138	đến	đến	O	
139	sân_khấu	sân_khấu	O	
140	vì	vì	O	
141	dòng	dòng	O	
142	người	người	O	
143	quá	quá	O	
144	đông	đông	O	
145	kín	kín	O	
146	tất_cả	tất_cả	O	
147	khu_vực	khu_vực	O	
148	xung_quanh>	xung_quanh>	PRODUCT/O	
149	.	.	O	
150	Tóc_Tiên	tóc_tiên	B-PER	
151	với	với	O	
152	trang_phục	trang_phục	O	
153	bạc	bạc	O	
154	trình_bày	trình_bày	O	
155	Ngày_mai	ngày_mai	B-PRODUCT,/O	
156	walk	walk	B-PRODUCT	
157	away	away	I-PRODUCT	
158	,	,	O	
159	<em	<em	O	
160	không	không	O	
161	là	là	O	
162	duy_nhất	duy_nhất	O	
163	.	.	O	
164	Tối	tối	O	
165	đó	đó	O	
166	sau	sau	O	
167	khi	khi	O	
168	diễn	diễn	O	
169	,	,	O	
170	Tóc_Tiên	tóc_tiên	B-PRODUCT	
171	cởi	cởi	O	
172	giày	giày	O	
173	đi	đi	O	
174	chân_đất	chân_đất	O	
175	và	và	O	
176	vô_tình	vô_tình	O	
177	dẫm	dẫm	O	
178	phải	phải	O	
179	đinh	đinh	O	
180	.	.	O	
181	Cô	cô	O	
182	được	được	O	
183	đội_ngũ	đội_ngũ	O	
184	y_tế	y_tế	O	
185	hỗ_trợ	hỗ_trợ	O	
186	sát_trùng	sát_trùng	O	
187	vết_thương	vết_thương	O	
188	sau	sau	O	
189	hậu_trường	hậu_trường	O	
190	.	.	O	
191	Tuy_nhiên	tuy_nhiên	O	
192	cô	cô	O	
193	cũng	cũng	O	
194	đã	đã	O	
195	có	có	O	
196	một	một	O	
197	màn	màn	O	
198	khuấy_động	khuấy_động	O	
199	khán_giả	khán_giả	O	
200	rất	rất	O	
201	sôi_nổi	sôi_nổi	O	
202	.	.	O	
1	đó	đó	O	
2	,	,	O	
3	nhóm	nhóm	O	
4	bạn	bạn	O	
5	trẻ	trẻ	O	
6	còn	còn	O	
7	liên_tục	liên_tục	O	
8	“	“	O	
9	nịnh_nọt	nịnh_nọt	O	
10	”	”	O	
11	Ngô	ngô	B-PER	
12	Kiến	kiến	I-PER	
13	Huy	huy	I-PER	
14	và	và	O	
15	Võ	võ	B-PER	
16	Hạ	hạ	I-PER	
17	Trâm	trâm	I-PER	
18	khiến	khiến	O	
19	cả	cả	O	
20	hai	hai	O	
21	“	“	O	
22	nở	nở	O	
23	mũi	mũi	O	
24	”.	”.	O	
25	Vòng	vòng	O	
26	hai	hai	O	
27	chứng_kiến	chứng_kiến	O	
28	màn	màn	O	
29	đối_đầu	đối_đầu	O	
30	giữa	giữa	O	
31	S	s	O	
32	.	.	O	
33	T	t	O	
34	và	và	O	
35	“	“	O	
36	Tiên	tiên	O	
37	hắc_ám	hắc_ám	O	
38	”	”	O	
39	Bích	bích	B-PER	
40	Tuyền	tuyền	I-PER	
41	.	.	O	
42	Chưa	chưa	O	
43	kịp	kịp	O	
44	bước	bước	O	
45	vào	vào	O	
46	vòng	vòng	O	
47	thi	thi	O	
48	,	,	O	
49	Bích	bích	B-PER	
50	Tuyền	tuyền	I-PER	
51	chọc_tức	chọc_tức	O	
52	S	s	O	
53	.	.	O	
54	T	t	O	
55	“	“	O	
56	may_mắn	may_mắn	O	
57	ở	ở	O	
58	vòng	vòng	O	
59	sau	sau	O	
60	”.	”.	O	
61	Với	với	O	
62	ca_khúc	ca_khúc	O	
63	Cho	cho	B-PRODUCT	
64	em	em	I-PRODUCT	
65	một	một	I-PRODUCT	
66	ngày	ngày	I-PRODUCT	
67	,	,	O	
68	S	s	O	
69	.	.	O	
70	T	t	O	
71	tiếp_tục	tiếp_tục	O	
72	nhấn	nhấn	O	
73	chuông	chuông	O	
74	sớm	sớm	O	
75	và	và	O	
76	vượt	vượt	O	
77	lên	lên	O	
78	dẫn	dẫn	O	
79	trước	trước	O	
80	.	.	O	
81	“	“	O	
82	Thánh	thánh	O	
83	thảo	thảo	O	
84	mai	mai	O	
85	”	”	O	
86	S	s	O	
87	.	.	O	
88	T	t	O	
89	còn	còn	O	
90	đòi	đòi	O	
91	nhường	nhường	O	
92	chiến_thắng	chiến_thắng	O	
93	cho	cho	O	
94	đội	đội	O	
95	bạn	bạn	O	
96	khiến	khiến	O	
97	Ngô	ngô	B-PER	
98	Kiến	kiến	I-PER	
99	Huy	huy	I-PER	
100	sợ_hãi	sợ_hãi	O	
101	vì	vì	O	
102	độ	độ	O	
103	“	“	O	
104	nhây	nhây	O	
105	”	”	O	
106	của	của	O	
107	anh_chàng	anh_chàng	O	
108	.	.	O	
1	Tiên	tiên	I-PER	
2	huỷ	huỷ	O	
3	kết_bạn	kết_bạn	O	
4	Facebook	facebook	O	
5	với	với	O	
6	Hiền	hiền	B-PER	
7	Hồ	hồ	I-PER	
8	sau	sau	O	
9	lùm	lùm	O	
10	xùm	xùm	O	
11	lộ	lộ	O	
12	clip	clip	O	
13	tình_cảm	tình_cảm	O	
14	với	với	O	
15	Soobin	soobin	B-PER	
16	Hoàng	hoàng	I-PER	
17	Sơn	sơn	I-PER	
18	?	?	O	
1	đến	đến	O	
2	bên	bên	O	
3	đời	đời	O	
4	đến	đến	O	
5	với	với	O	
6	tôi	tôi	O	
7	Mình	mình	O	
8	cùng	cùng	O	
9	nhau	nhau	O	
10	kể	kể	O	
11	chuyện	chuyện	O	
12	Đất	đất	O	
13	Trời	trời	O	
14	Phút_giây	phút_giây	O	
15	giao_thừa	giao_thừa	O	
16	bên	bên	O	
17	nhau	nhau	O	
18	cùng	cùng	O	
19	chất_ngất	chất_ngất	O	
20	Em	em	O	
21	đến	đến	O	
22	bên	bên	O	
23	đời	đời	O	
24	đến	đến	O	
25	với	với	O	
26	tôi	tôi	O	
27	Mình	mình	O	
28	cùng	cùng	O	
29	nhau	nhau	O	
30	kể	kể	O	
31	chuyện	chuyện	O	
32	Đất	đất	O	
33	Trời	trời	O	
34	Phút_giây	phút_giây	O	
35	giao_thừa	giao_thừa	O	
36	bên	bên	O	
37	nhau	nhau	O	
38	cùng	cùng	O	
39	chất_ngất	chất_ngất	O	
40	...	...	O	
41	https:	https:	/www.facebook.com/B-photo.php?fbid=653468848376371&set=a.192055314517729.1073741827.100011397867398&type=3#/O	
1	bất_ngờ	bất_ngờ	O	
2	sẽ	sẽ	O	
3	nằm	nằm	O	
4	ở	ở	O	
5	những	những	O	
6	phần	phần	O	
7	kết_hợp	kết_hợp	O	
8	rất	rất	O	
9	đặc_biệt	đặc_biệt	O	
10	như	như	O	
11	Quang	quang	B-PER	
12	Dũng	dũng	I-PER	
13	và	và	O	
14	giọng	giọng	O	
15	ca	ca	O	
16	"	"	O	
17	cổ_điển	cổ_điển	O	
18	giao_thoa	giao_thoa	O	
19	"	"	O	
20	Phạm	phạm	B-PER	
21	Thu	thu	I-PER	
22	Hà	hà	I-PER	
23	,	,	O	
24	tốp_ca	tốp_ca	B-PER	
25	Phạm	phạm	I-PER	
26	Anh	anh	I-PER	
27	Khoa	khoa	I-PER	
28	,	,	O	
29	Hoàng_Yến	hoàng_yến	O	
30	,	,	O	
31	Hoàng	hoàng	B-PER	
32	Hải	hải	I-PER	
33	,	,	O	
34	Ái	ái	B-PER	
35	Phương	phương	I-PER	
36	,	,	O	
37	Trang	trang	B-PER	
38	Pháp	pháp	I-PER	
39	,	,	O	
40	Đinh	đinh	B-PER	
41	Mạnh	mạnh	I-PER	
42	Ninh	ninh	I-PER	
43	…	…	O	
1	do	do	O	
2	phó	phó	O	
3	chánh	chánh	O	
4	toà	toà	O	
5	hình_sự	hình_sự	O	
6	Huỳnh	huỳnh	B-PER	
7	Anh	anh	I-PER	
8	Kiệt	kiệt	I-PER	
9	làm	làm	O	
10	chủ_toạ	chủ_toạ	O	
11	,	,	O	
12	đại_diện	đại_diện	O	
13	Viện	viện	O	
14	KSND	ksnd	O	
15	TP	tp	O	
16	.	.	O	
1	)	)	O	
2	bào_chữa	bào_chữa	O	
3	cho	cho	O	
4	bị_cáo	bị_cáo	O	
5	Võ	võ	B-PER	
6	Anh	anh	I-PER	
7	Tuấn	tuấn	I-PER	
8	.	.	O	
9	Tuy_nhiên	tuy_nhiên	O	
10	,	,	O	
11	ngày_trước	ngày_trước	O	
12	ngày	ngày	O	
13	mở	mở	O	
14	phiên	phiên	O	
15	xử	xử	O	
16	,	,	O	
17	TAND	tand	O	
18	TP	tp	O	
19	.	.	O	
20	HCM	hcm	O	
21	đã	đã	O	
22	bất_ngờ	bất_ngờ	O	
23	thông_báo	thông_báo	O	
24	hoãn	hoãn	O	
25	xử	xử	O	
26	.	.	O	
27	Ngày	ngày	O	
28	xử	xử	O	
29	mới	mới	O	
30	chưa	chưa	O	
31	được	được	O	
